ENTIDAD_RES,MUNICIPIO_RES,naci_19,tasa_nat,muer_19,tasa_mor
29,38,264,18.06857847,219,14.98870714
29,39,484,22.23345124,93,4.272130093
29,40,228,23.32003682,41,4.193515393
29,41,620,22.96551469,119,4.407897174
29,42,243,19.82864137,74,6.038351693
29,43,501,15.14464496,91,2.750823736
29,44,844,21.83473897,185,4.786050603
29,45,148,26.02426587,17,2.989273782
29,46,90,21.70767004,21,5.06512301
29,47,61,22.02961358,13,4.694835681
29,48,405,24.05845313,83,4.930497802
29,49,99,19.54976303,24,4.739336493
29,50,221,22.36842105,61,6.174089069
29,51,97,27.08740575,20,5.585032114
29,52,102,18.02120141,21,3.71024735
29,53,166,24.33660754,30,4.398182085
29,54,101,20.01982161,26,5.153617443
29,55,62,21.88492764,14,4.941757854
29,56,136,19.83374654,42,6.125127607
29,57,106,24.37341918,17,3.908944585
29,58,177,22.14714715,39,4.87987988
29,59,158,25.0952986,23,3.653113088
29,60,60,13.52569883,16,3.606853021
30,1,183,22.25465159,45,5.472455308
30,2,62,20.09724473,13,4.213938412
30,3,1325,15.80824892,486,5.798346398
30,4,436,10.63570279,252,6.14724106
30,5,73,14.23279392,25,4.874244492
30,6,470,22.40976494,103,4.911076146
30,7,99,15.90616967,41,6.587403599
30,8,255,26.31307399,57,5.88174595
30,9,320,11.42163686,212,7.566834422
30,10,1308,21.65706338,319,5.281806742
30,11,673,12.95351747,248,4.773361563
30,12,101,13.49004942,34,4.541204755
30,13,334,12.12429214,241,8.748366488
30,14,484,11.45074288,158,3.738052427
30,15,469,13.98830828,239,7.128370317
30,16,369,14.47058824,451,17.68627451
30,17,49,12.1678669,23,5.711447728
30,18,53,29.49360045,14,7.790762382
30,19,173,28.85738115,25,4.170141785
30,20,296,30.13029316,37,3.766286645
30,21,316,13.74749848,140,6.090663882
30,22,434,21.63185964,100,4.984299457
30,23,694,14.3397318,224,4.628386057
30,24,312,21.35085198,70,4.790255252
30,25,785,30.83752357,138,5.421118793
30,26,295,13.6916365,58,2.691914973
30,27,216,12.9403307,89,5.331895519
30,28,1793,12.98729519,936,6.779759232
30,29,356,27.53499884,55,4.25400263
30,30,498,11.92014936,163,3.901574992
30,31,318,19.49365537,71,4.352357016
30,32,727,14.96100261,262,5.391723088
30,33,398,16.94843078,115,4.897159647
30,34,269,10.42595248,219,8.488043099
30,35,191,17.23671149,77,6.948831333
30,36,176,18.69158879,39,4.141886151
30,37,167,21.38284251,37,4.737516005
30,38,1087,12.53806404,463,5.340500138
30,39,4283,14.03066239,3076,10.07665597
30,40,726,15.01520134,161,3.329817377
30,41,42,19.58955224,19,8.861940299
30,42,82,14.31564246,26,4.539106145
30,43,342,18.27606477,82,4.381980441
30,44,2941,14.9637989,2761,14.04795946
30,45,591,10.30226964,739,12.88219503
30,46,232,14.80725045,78,4.978299719
30,47,1372,26.1283565,309,5.884593411
30,48,1487,12.63113188,338,2.871097898
30,49,330,16.74277017,132,6.697108067
30,50,250,16.13736122,107,6.906790602
30,51,419,19.20080653,113,5.178260471
30,52,185,15.88664663,51,4.379562044
30,53,480,18.27527127,122,4.644964782
30,54,93,7.960284174,52,4.450911581
30,55,221,17.50356407,73,5.78172026
30,56,63,9.33056872,34,5.035545024
30,57,262,19.86353298,58,4.39727066
30,58,611,11.1127278,422,7.675239169
30,59,302,19.85013803,101,6.638622322
30,60,228,14.91560905,73,4.775611671
30,61,1827,23.59672461,471,6.083227856
30,62,378,20.32148809,79,4.24708349
30,63,143,9.73583878,82,5.582788671
30,64,81,20.82797634,20,5.142710208
30,65,879,14.24219839,277,4.488155805
30,66,553,21.64552998,189,7.397839361
30,67,426,25.9471312,49,2.984529175
30,68,807,13.5037901,202,3.380130855
30,69,310,12.72943785,198,8.130415144
30,70,374,20.46287684,71,3.884663785
30,71,1031,18.89628123,288,5.278495629
30,72,364,17.52949675,114,5.490007224
30,73,649,15.58260703,247,5.930514538
30,74,113,16.74074074,22,3.259259259
30,75,227,13.25857135,133,7.768237837
30,76,272,20.03683241,41,3.020257827
30,77,637,15.09299846,345,8.174386921
30,78,154,12.11358452,76,5.97813262
30,79,210,19.58224543,64,5.967922417
30,80,478,22.32914467,106,4.951651329
30,81,335,15.8392435,74,3.498817967
30,82,282,18.92236462,71,4.764141448
30,83,858,17.2219992,309,6.202328382
30,84,63,11.00052383,31,5.412956173
30,85,980,14.98814713,186,2.844689149
30,86,1059,25.98964341,164,4.024836184
30,87,5628,12.29014168,4564,9.966632309
30,88,56,11.33603239,28,5.668016194
30,89,473,11.92246616,249,6.276308825
30,90,168,16.19121049,56,5.397070162
30,91,493,18.20531758,135,4.985228951
30,92,635,18.04592475,203,5.769012163
30,93,206,13.45262196,70,4.571279305
30,94,626,16.83112414,196,5.269808835
30,95,238,14.52370782,110,6.712638067
30,96,29,18.75808538,15,9.702457956
30,97,196,9.731393675,332,16.48378929
30,98,65,22.26027397,14,4.794520548
30,99,391,23.138833,81,4.793466682
30,100,298,13.19459818,155,6.862962143
30,101,652,19.20980525,90,2.651660234
30,102,2013,19.86029716,1101,10.86248742
30,103,258,21.8495935,59,4.996612466
30,104,331,19.09652109,116,6.692436393
30,105,910,15.3908602,225,3.805432466
30,106,91,20.54639874,29,6.547753443
30,107,85,29.34069727,12,4.142216086
30,108,1852,11.73340091,1675,10.61201216
30,109,859,13.65247382,466,7.406347844
30,110,337,32.44440166,74,7.124289978
30,111,334,20.71960298,84,5.210918114
30,112,293,14.46556406,133,6.566279931
30,113,110,24.40647881,17,3.771910362
30,114,104,10.42711049,49,4.91277321
30,115,627,18.07541513,204,5.88099631
30,116,309,20.90097403,154,10.41666667
30,117,418,18.52754754,115,5.097291787
30,118,1770,14.62870367,2029,16.76928799
30,119,149,28.38095238,33,6.285714286
30,120,237,15.83695289,77,5.145339125
30,121,283,12.15844647,112,4.811823337
30,122,314,19.73725564,67,4.211452637
30,123,1185,12.18008017,320,3.289135574
30,124,2185,13.77688384,1027,6.475450665
30,125,485,16.62952169,116,3.977370135
30,126,432,13.26129666,170,5.218565815
30,127,856,36.19756428,92,3.890392422
30,128,1407,20.39662521,343,4.972311618
30,129,283,15.8206619,129,7.211538462
30,130,749,18.27542456,343,8.369119656
30,131,2243,11.60306449,2392,12.37384319
30,132,454,25.28121172,66,3.675242232
30,133,556,10.04371545,140,2.528993099
30,134,296,13.70180068,91,4.21237791
30,135,389,19.21462089,79,3.902198074
30,136,142,20.21927951,15,2.135839385
30,137,141,25.71115974,28,5.105762217
30,138,568,13.9784417,682,16.78397401
30,139,87,14.72579553,36,6.093432634
30,140,74,27.25598527,14,5.156537753
30,141,2583,16.41417351,1209,7.682824534
30,142,442,13.21967998,188,5.622850307
30,143,832,14.74471441,300,5.316603754
30,144,489,15.29367611,199,6.223806843
30,145,206,14.31052449,54,3.751302536
30,146,82,23.41519132,14,3.997715591
30,147,605,28.29747428,92,4.303086997
30,148,403,14.92150474,186,6.886848341
30,149,720,22.08859983,143,4.387041355
30,150,177,15.78806529,54,4.816697886
30,151,225,9.538748516,132,5.596065796
30,152,148,12.08952785,44,3.594183957
30,153,73,12.42976332,21,3.57568534
30,154,141,11.00358982,92,7.179647261
30,155,1611,15.83401315,693,6.8112794
30,156,119,21.31088825,22,3.93982808
30,157,282,15.11011091,116,6.215506617
30,158,290,11.54182918,142,5.651516358
30,159,812,34.58409643,116,4.940585204
30,160,1699,16.25852879,628,6.009626886
30,161,514,14.70419957,203,5.807300606
30,162,87,13.92668481,26,4.161997759
30,163,86,16.46878591,33,6.319417848
30,164,212,12.98462669,91,5.573589759
30,165,173,20.97223906,43,5.212753061
30,166,144,15.99289205,51,5.664149267
30,167,245,17.56398308,91,6.523765144
30,168,369,25.19115238,68,4.642271983
30,169,420,17.5007292,135,5.625234385
30,170,246,23.1485838,38,3.575797497
30,171,108,20.40816327,21,3.968253968
30,172,296,14.6541908,124,6.138917768
30,173,965,18.35158984,306,5.819260612
30,174,1626,17.28187741,742,7.886317982
30,175,1474,16.41900773,464,5.16853432
30,176,86,18.56649396,25,5.397236615
30,177,259,25.14807263,40,3.883872221
30,178,154,11.59289371,94,7.076181873
30,179,99,24.96847415,20,5.044136192
30,180,171,15.16495211,50,4.434196524
30,181,512,13.82401382,262,7.074007074
30,182,313,19.18950402,55,3.371957575
30,183,894,15.39150196,298,5.130500654
30,184,184,25.73066704,48,6.712347923
30,185,118,24.18528387,14,2.869440459
30,186,111,16.41283454,37,5.470944847
30,187,128,22.47191011,24,4.213483146
30,188,266,16.21654575,76,4.633298787
30,189,2122,14.80169082,1623,11.32099162
30,190,44,20.21129995,17,7.808911346
30,191,392,13.51491122,161,5.550767109
30,192,251,12.84478788,124,6.34563226
30,193,7015,12.70474286,6130,11.10193496
30,194,316,29.12173993,46,4.239240623
30,195,106,20.53069921,19,3.68003099
30,196,225,12.88512198,71,4.065971825
30,197,151,13.29576473,73,6.427753808
30,198,85,12.52948113,33,4.864386792
30,199,256,23.88059701,56,5.223880597
30,200,184,14.86388238,65,5.250828015
30,201,790,18.84407127,283,6.750471102
30,202,296,21.34718015,46,3.317467186
30,203,270,20.09825815,75,5.582849486
30,204,535,11.62790698,248,5.39013258
30,205,288,15.05646173,90,4.705144291
30,206,348,12.84417214,109,4.023030929
30,207,640,14.19226078,273,6.05388624
30,208,282,12.3106474,142,6.198978478
30,209,276,19.30474925,70,4.896132056
30,210,686,25.08593579,142,5.192715571
30,211,433,14.78976671,155,5.294258291
30,212,234,18.85728101,72,5.802240309
31,1,105,16.51982379,20,3.146633103
31,2,230,14.9964139,71,4.629327769
31,3,241,23.25805829,30,2.895193978
31,4,72,12.62936327,17,2.981932994
31,5,26,12.66439357,9,4.383828544
31,6,139,16.093551,34,3.936552044
31,7,109,16.00352371,28,4.110996917
31,8,58,14.16361416,18,4.395604396
31,9,54,11.49914821,17,3.620102215
31,10,71,29.49729954,15,6.231823847
31,11,125,18.29893134,24,3.513394818
31,12,60,16.21183464,21,5.674142124
31,13,174,19.03095264,34,3.718691895
31,14,37,23.19749216,12,7.523510972
31,15,89,17.92186871,19,3.826016915
31,16,69,24.48545067,9,3.193754436
31,17,78,17.47311828,12,2.688172043
31,18,55,18.12191104,17,5.601317957
31,19,948,28.3069573,113,3.374141535
31,20,61,14.83102358,20,4.862630683
31,21,197,24.77364185,31,3.898390342
31,22,96,23.06583373,12,2.883229217
31,23,76,16.77704194,16,3.53200883
31,24,50,15.88310038,14,4.447268107
31,25,108,21.8579235,30,6.071645416
31,26,35,10.03152766,15,4.299226139
31,27,95,11.68080659,21,2.582073036
31,28,48,19.48842875,4,1.624035729
31,29,82,13.88653683,27,4.572396274
31,30,86,24.29378531,10,2.824858757
31,31,38,13.70851371,11,3.968253968
31,32,295,18.94547556,53,3.403763406
31,33,358,18.77097315,79,4.142197987
31,34,107,17.6538525,21,3.46477479
31,35,94,16.49991223,34,5.968053361
31,36,133,18.32713242,24,3.307151716
31,37,71,14.66639124,20,4.131377815
31,38,600,19.52425889,78,2.538153656
31,39,69,18.14357087,10,2.629503024
31,40,424,16.32024634,136,5.234795997
31,41,1715,21.78912196,62,0.787711698
31,42,99,17.99345692,33,5.997818975
31,43,66,23.90438247,7,2.535313292
31,44,132,20.08826663,16,2.434941409
31,45,35,14.29154757,9,3.674969375
31,46,64,22.16066482,11,3.808864266
31,47,99,18.85714286,25,4.761904762
31,48,356,16.40250645,90,4.146701069
31,49,66,20.18966045,10,3.059039462
31,50,11794,14.19711772,9374,11.28402421
31,51,44,14.32758059,9,2.930641485
31,52,576,16.95214551,188,5.532991936
31,53,227,18.40142672,62,5.025940337
31,54,45,16.33393829,6,2.177858439
31,55,116,18.4566428,29,4.6141607
31,56,618,21.0741688,159,5.421994885
31,57,95,12.73287763,32,4.288969307
31,58,550,22.76584296,92,3.80810464
31,59,873,16.17925053,192,3.55832314
31,60,18,19.10828025,2,2.123142251
31,61,57,16.57940663,10,2.90866783
31,62,66,14.38221835,17,3.704510787
31,63,94,18.76996805,14,2.795527157
31,64,33,20.38295244,2,1.235330451
31,65,22,11.96302338,7,3.806416531
31,66,68,17.7406731,13,3.39159927
31,67,171,18.43467012,29,3.126347564
31,68,43,13.75559821,11,3.51887396
31,69,152,17.99029471,38,4.497573677
31,70,69,17.55725191,27,6.870229008
31,71,32,18.94612197,5,2.960331557
31,72,24,12.79317697,12,6.396588486
31,73,225,50.59590735,22,4.947155386
31,74,25,6.927126628,,0
31,75,139,22.40128928,24,3.867848509
31,76,246,15.18518519,39,2.407407407
31,77,49,18.80276285,6,2.302379125
31,78,49,13.30437144,17,4.615802335
31,79,824,20.32209535,127,3.132167608
31,80,173,17.50303521,28,2.83286119
31,81,70,22.58064516,19,6.129032258
31,82,40,11.24543154,20,5.622715772
31,83,29,16.801854,5,2.896871379
31,84,113,16.57620654,34,4.987531172
31,85,364,24.59293291,53,3.580839132
31,86,40,17.96945193,13,5.840071878
31,87,33,6.984126984,15,3.174603175
31,88,24,12.13960546,19,9.610520991
31,89,651,17.27477776,143,3.794613241
31,90,125,18.2935753,12,1.756183228
31,91,220,19.26276158,65,5.691270467
31,92,191,28.65716429,28,4.201050263
31,93,246,14.3223102,69,4.017233349
31,94,100,21.07037505,14,2.949852507
31,95,62,11.50705271,22,4.083147736
31,96,1390,19.00516831,468,6.398862424
31,97,55,15.87759815,18,5.19630485
31,98,304,21.69723788,76,5.424309471
31,99,70,18.50872554,27,7.139079852
31,100,45,12.97203805,10,2.882675123
31,101,1089,21.35587237,121,2.372874708
31,102,1571,21.16765701,578,7.787973106
31,103,63,19.4684796,18,5.562422744
31,104,348,23.51033644,61,4.121064721
31,105,29,10.11157601,10,3.486750349
31,106,39,18.24988301,9,4.211511465
32,1,113,17.89673741,47,7.443775736
32,2,91,18.18181818,20,3.996003996
32,3,58,21.54531947,28,10.40118871
32,4,102,23.33028362,27,6.175663312
32,5,964,24.15011148,172,4.308941053
32,6,231,28.03738318,59,7.161063236
32,7,202,15.77755214,62,4.842615012
32,8,295,24.75870751,70,5.874947545
32,9,181,17.13203975,73,6.909607194
32,10,4903,23.00376749,1361,6.385504295
32,11,79,26.21971457,15,4.978426817
32,12,188,23.19842053,41,5.05923001
32,13,161,27.31591449,28,4.750593824
32,14,387,17.61172295,134,6.098115955
32,15,38,23.61715351,15,9.322560597
32,16,504,22.55437215,128,5.728094514
32,17,4010,25.06390984,1979,12.36944578
32,18,85,19.73989782,22,5.109150023
32,19,518,21.98921764,165,7.004287473
32,20,1203,20.88179136,464,8.054157264
32,21,90,19.63350785,36,7.853403141
32,22,391,19.03324733,116,5.646692304
32,23,212,17.25822208,121,9.850211657
32,24,1158,23.94293394,190,3.928460664
32,25,278,22.7235573,86,7.029589668
32,26,388,21.78184472,67,3.761297928
32,27,70,26.29601803,11,4.132231405
32,28,46,17.80185759,17,6.578947368
32,29,600,26.91065662,120,5.382131324
32,30,69,27.28351127,31,12.25780941
32,31,144,16.12722589,94,10.52749468
32,32,264,22.97050378,73,6.351692334
32,33,86,18.84724962,37,8.108700416
32,34,533,19.08205642,210,7.518258628
32,35,341,21.84917024,72,4.613314538
32,36,898,22.04221895,191,4.688267059
32,37,377,22.34074074,57,3.377777778
32,38,1493,21.37620984,287,4.109157551
32,39,1074,17.13109917,380,6.061282759
32,40,449,20.85171597,112,5.201318906
32,41,51,18.81918819,16,5.904059041
32,42,1184,19.35019939,350,5.720075832
32,43,30,22.05882353,12,8.823529412
32,44,191,12.19979561,62,3.960143076
32,45,145,17.65063907,63,7.668898357
32,46,106,14.9506347,95,13.39915374
32,47,108,19.61496549,45,8.172902288
32,48,494,19.37786843,147,5.766288785
32,49,588,17.6454701,212,6.361972211
32,50,186,19.88666738,55,5.880466161
32,51,727,21.17804708,183,5.330925192
32,52,332,18.17286113,94,5.145328152
32,53,294,22.80307143,91,7.058093539
32,54,462,24.98647918,96,5.191995673
32,55,569,19.35703351,222,7.552304814
32,56,2224,16.09541454,865,6.260132006
32,57,421,24.86122594,69,4.074642731
32,58,37,13.11591634,19,6.735200284
